CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip
4.57E+13,632040,9182,Active,Shasta,Redding Elementary,Turtle Bay,1330 Arboretum Drive,1330 Arboretum Dr.,Redding,96003-3603
4.57E+13,632040,8382,Active,Shasta,Redding Elementary,Stellar Charter,5885 East Bonnyview Road,5885 East Bonnyview Rd.,Redding,96001-4535
4.57E+13,632040,8385,Active,Shasta,Redding Elementary,Redding Community Day,5885 East Bonnyview Road,5885 East Bonnyview Rd.,Redding,96001-4535
4.57E+13,632040,8636,Active,Shasta,Redding Elementary,Monarch Learning Center,5307 Cedars Road,5307 Cedars Rd.,Redding,96001-4102
4.57E+13,632040,10674,Closed,Shasta,Redding Elementary,Acorn to Oaks Charter,16280 Bowman Road,16280 Bowman Rd.,Cottonwood,96022
4.57E+13,632040,10675,Closed,Shasta,Redding Elementary,Evergreen Charter,160 Masonic Drive,160 Masonic Dr.,Redding,96003
4.57E+13,636570,,Active,Shasta,Shasta Union Elementary,,10446 Red Bluff Road,10446 Red Bluff Rd.,Shasta,96087-3473
4.57E+13,636570,6208,Active,Shasta,Shasta Union Elementary,Shasta Elementary,10446 Red Bluff Road,10446 Red Bluff Rd.,Shasta,96087-3473
4.57E+13,636600,,Active,Shasta,Shasta Union High,,"2200 Eureka Way, Suite B","2200 Eureka Way, Ste. B",Redding,96001-0337
4.57E+13,636600,11467,Active,Shasta,Shasta Union High,University Preparatory,2200 Eureka Way,2200 Eureka Way,Redding,96001-0337
4.57E+13,636600,12130,Active,Shasta,Shasta Union High,Shasta Plus,2500 Eureka Way,2500 Eureka Way,Redding,96001-0335
4.57E+13,636600,12164,Active,Shasta,Shasta Union High,Foothill Plus,9733 Deschutes Road,9733 Deschutes Rd.,Palo Cedro,96073-8644
4.57E+13,636600,12154,Active,Shasta,Shasta Union High,Enterprise Plus,3411 Churn Creek Road,3411 Churn Creek Rd.,Redding,96002-2719
4.57E+13,636600,10326,Active,Shasta,Shasta Union High,Foothill High,9733 Deschutes Road,9733 Deschutes Rd.,Palo Cedro,96073-8644
4.57E+13,636600,,Closed,Shasta,Shasta Union High,Shasta Union High Alternative Education,2650 8th Street,2650 8th St.,Redding,96001
4.57E+13,636600,13218,Active,Shasta,Shasta Union High,Shasta Adult Education,590 Mary Street,590 Mary St.,Redding,96001
4.57E+13,636600,2813,Closed,Shasta,Shasta Union High,Pioneer Continuation High,2650 Eighth Street,2650 Eighth St.,Redding,96001
4.57E+13,636600,,Closed,Shasta,Shasta Union High,Continuation #2,2500 Eureka Way,2500 Eureka Way,Redding,96001-0335
4.57E+13,636600,8637,Active,Shasta,Shasta Union High,Pioneer Continuation High,2650 Eighth Street,2650 Eighth St.,Redding,96001-0365
4.57E+13,636600,7822,Active,Shasta,Shasta Union High,Freedom High,2650 Eighth Street,2650 Eighth St.,Redding,96001-0365
4.57E+13,636600,8390,Closed,Shasta,Shasta Union High,Art's Charter,2350 Beverly Drive,2350 Beverly Dr.,Redding,96002-0918
4.57E+13,636600,8391,Active,Shasta,Shasta Union High,Shasta Charter Academy,1401 Gold Street,1401 Gold St.,Redding,96001-1937
4.57E+13,636600,10421,Closed,Shasta,Shasta Union High,Shasta Learning Center Opportunity,2200 Eureka Way,2200 Eureka Way,Redding,96001
4.57E+13,636600,10676,Active,Shasta,Shasta Union High,North State Independence High,2200 Eureka Way,2200 Eureka Way,Redding,96001-0337
4.57E+13,636600,1667,Merged,Shasta,Shasta Union High,Central Valley High,4066 La Mesa Street,4066 La Mesa St.,Central Valley,96019
4.57E+13,636600,6210,Active,Shasta,Shasta Union High,Enterprise High,3411 Churn Creek Road,3411 Churn Creek Rd.,Redding,96002-2798
4.57E+13,636600,,Closed,Shasta,Shasta Union High,Nova High,2200 Eureka Way,2200 Eureka Way,Redding,96001
4.57E+13,636600,6212,Closed,Shasta,Shasta Union High,Pioneer Continuation High,2650 Eighth Street,2650 Eighth St.,Redding,96001-0365
4.57E+13,636600,6213,Active,Shasta,Shasta Union High,Shasta High,2500 Eureka Way,2500 Eureka Way,Redding,96001-0335
4.57E+13,636600,8393,Closed,Shasta,Shasta Union High,Redding School of the Arts,2200 Eureka Way,2200 Eureka Way,Redding,96001-0337
4.57E+13,,,Closed,Shasta,Shasta-Tehama-Trinity Joint Community College,Fall River Evening High,,,,
4.57E+13,,,Closed,Shasta,Shasta-Tehama-Trinity Joint Community College,Redding Adult Education,PO Box 6006,PO Box 6006,Redding,96099
4.57E+13,,,Merged,Shasta,Shasta Lake Union Elementary,,13929 Lake Boulevard Summit City,13929 Lake Blvd. Summit City,Central Valley,96019
4.57E+13,,,Merged,Shasta,Shasta Lake Union Elementary,Central Valley Intermediate,Hardenbrook and Main,Hardenbrook and Main,Central Valley,96019
4.57E+13,,,Merged,Shasta,Shasta Lake Union Elementary,Deer Creek Elementary,Vallecito & Deer Creek,Vallecito & Deer Creek,Central Valley,96019
4.57E+13,,2880,Merged,Shasta,Shasta Lake Union Elementary,Project City Elementary,5309 Grand Av-Project Cty,5309 Grand Av-Project Cty,Central Valley,96019
4.57E+13,,,Merged,Shasta,Shasta Lake Union Elementary,Toyon Elementary,13929 Lake Boulevard Summit City,13929 Lake Blvd. Summit City,Central Valley,96019
4.57E+13,642420,,Active,Shasta,Whitmore Union Elementary,,30611 Whitmore Road,30611 Whitmore Rd.,Whitmore,96096-0010
4.57E+13,642420,13799,Active,Shasta,Whitmore Union Elementary,Northern Summit Academy,"3435 Main Street, Suite C","3435 Main Street, Ste. C",Cottonwood,96022
4.57E+13,642420,6935,Active,Shasta,Whitmore Union Elementary,Whitmore Elementary,30611 Whitmore Road,30611 Whitmore Rd.,Whitmore,96096-0010
4.57E+13,627040,,Active,Shasta,Mountain Union Elementary,,30365 Highway 299 East,30365 Highway 299 East,Montgomery Creek,96065-0368
4.57E+13,627040,4077,Closed,Shasta,Mountain Union Elementary,Cedar Creek Elementary,29771 Terry Mill Road,29771 Terry Mill Rd.,Round Mountain,96084
4.57E+13,627040,4078,Active,Shasta,Mountain Union Elementary,Montgomery Creek Elementary,30365 Highway 299 East,30365 Highway 299 East,Montgomery Creek,96065-0368
4.57E+13,600125,,Active,Shasta,Shasta-Trinity ROP,,4659 East Side Road,4659 East Side Rd.,Redding,96001
4.57E+13,600125,11468,Active,Shasta,Shasta-Trinity ROP,Shasta-Trinity ROP,4659 Eastside Road,4659 Eastside Rd.,Redding,96001-4254
4.58E+13,614950,,Active,Shasta,Gateway Unified,,4411 Mountain Lakes Boulevard,4411 Mountain Lakes Blvd.,Redding,96003-1446
4.58E+13,614950,11804,Active,Shasta,Gateway Unified,Shasta Lake,4620 Vallecito Street,4620 Vallecito St.,Shasta Lake,96019-9348
4.58E+13,614950,11927,Active,Shasta,Gateway Unified,Rocky Point Charter,3500 Tamarack Drive,3500 Tamarack Dr.,Redding,96003-1747
4.58E+13,614950,12118,Active,Shasta,Gateway Unified,Redding School of the Arts II,955 Inspiration Place,955 Inspiration Pl.,Redding,96002-8297
4.58E+13,614950,12116,Active,Shasta,Gateway Unified,Great Partnership Special Education Consortium,3450 Tamarack Drive,3450 Tamarack Dr.,Redding,96003-1765
4.58E+13,614950,12533,Active,Shasta,Gateway Unified,Academy of Personalized Learning,2195 Larkspur Lane Suite 100,2195 Larkspur Ln. Ste. 100,Redding,96002-0629
4.58E+13,614950,1631,Active,Shasta,Gateway Unified,Mountain Lakes High,17752 Shasta Dam Boulevard,17752 Shasta Dam Blvd.,Shasta Lake,96019-8401
4.58E+13,614950,1636,Active,Shasta,Gateway Unified,Gateway Educational Options,3500 Tamarack Drive,3500 Tamarack Dr.,Redding,96003-1747
4.58E+13,614950,,Closed,Shasta,Gateway Unified,Gateway Adult Education,4425 Main Street,4425 Main St.,Shasta Lake,96019-0818
4.58E+13,614950,8638,Active,Shasta,Gateway Unified,Gateway Community Day,17752 Shasta Dam Boulevard,17752 Shasta Dam Blvd.,Shasta Lake,96019-8401
4.58E+13,614950,8394,Closed,Shasta,Gateway Unified,Lubeles Academy,4425 Main Street,4425 Main St.,Shasta Lake,96019
4.58E+13,614950,1667,Active,Shasta,Gateway Unified,Central Valley High,4066 La Mesa Avenue,4066 La Mesa Ave.,Shasta Lake,96019-9243
4.58E+13,614950,1681,Closed,Shasta,Gateway Unified,Bass Elementary,14732 Bass Drive,14732 Bass Dr.,Redding,96003
4.58E+13,614950,1682,Active,Shasta,Gateway Unified,Buckeye School of the Arts,3407 Hiatt Drive,3407 Hiatt Dr.,Redding,96003-1204
4.58E+13,614950,1693,Closed,Shasta,Gateway Unified,Buckeye Middle,3500 Tamarack Drive,3500 Tamarack Dr.,Redding,96003
4.58E+13,614950,1694,Closed,Shasta,Gateway Unified,Canyon Elementary,18300 Antlers School Road,18300 Antlers School Rd.,Lakehead,96051
4.58E+13,614950,1700,Closed,Shasta,Gateway Unified,Central Valley Intermediate,4501 Main Street,4501 Main St.,Shasta Lake,96019
4.58E+13,614950,1710,Merged,Shasta,Gateway Unified,Deer Creek Elementary,4620 Vallecito Street,4620 Vallecito St.,Shasta Lake,96019
4.58E+13,614950,2880,Active,Shasta,Gateway Unified,Grand Oaks Elementary,5309 Grand Avenue,5309 Grand Ave.,Shasta Lake,96019-9707
4.58E+13,614950,1727,Closed,Shasta,Gateway Unified,Toyon Elementary,17752 Shasta Dam Boulevard,17752 Shasta Dam Blvd.,Shasta Lake,96019
4.58E+13,614950,10422,Active,Shasta,Gateway Unified,North Woods Discovery,14732 Bass Drive,14732 Bass Dr.,Redding,96003-7303
4.58E+13,614950,,Closed,Shasta,Gateway Unified,Cornerstone Charter,4411 Mountain Lakes Boulevard,4411 Mountain Lakes Blvd.,Redding,96003
4.58E+13,614950,10423,Closed,Shasta,Gateway Unified,Shasta Lake Middle,4620 Vallecito Street,4620 Vallecito St.,Shasta Lake,96019
4.61E+13,691120,,Active,Sierra,Sierra County Office of Education,,P. O. Box 958 109 Beckwith Road,P. O. Box 958 109 Beckwith Rd.,Loyalton,96118
4.61E+13,691120,12428,Active,Sierra,Sierra County Office of Education,Sierra County Opportunity,109 Beckwith Road,109 Beckwith Rd.,Loyalton,96118
4.61E+13,691120,8098,Active,Sierra,Sierra County Office of Education,Sierra County Special Education,111 Beckwith Road,111 Beckwith Rd.,Loyalton,96118
4.67E+13,636780,,Active,Sierra,Sierra-Plumas Joint Unified,,P. O. Box 958 109 Beckwith Road,P. O. Box 958 109 Beckwith Rd.,Loyalton,96118
4.67E+13,636780,10327,Closed,Sierra,Sierra-Plumas Joint Unified,Sierra Crest,700 4th Street,700 4th St.,Loyalton,96118
4.67E+13,636780,7444,Closed,Sierra,Sierra-Plumas Joint Unified,Sierra Summit Academy (Charter),209 Main Street,209 Main St.,Sierra City,96125
4.67E+13,636780,7445,Active,Sierra,Sierra-Plumas Joint Unified,Sierra Pass (Continuation),700 Fourth Street,700 Fourth St.,Loyalton,96118
4.67E+13,636780,10424,Closed,Sierra,Sierra-Plumas Joint Unified,Sierra Community Day-West,22 Maiden Lane,22 Maiden Ln.,Downieville,95936
4.67E+13,636780,10425,Closed,Sierra,Sierra-Plumas Joint Unified,Sierra Community Day-East,305 3rd Street,305 3rd St.,Loyalton,96118
4.67E+13,636780,6225,Closed,Sierra,Sierra-Plumas Joint Unified,Pliocene Ridge Junior-Senior H,1999 Ridge Road,1999 Ridge Rd.,North San Juan,95960-9610
4.67E+13,636780,6227,Active,Sierra,Sierra-Plumas Joint Unified,Downieville Junior-Senior High,130 School Street,130 School St.,Downieville,95936
4.67E+13,636780,6229,Active,Sierra,Sierra-Plumas Joint Unified,Loyalton High,700 Fourth Street,700 Fourth St.,Loyalton,96118-0037
4.67E+13,636780,6224,Closed,Sierra,Sierra-Plumas Joint Unified,Pliocene Ridge Elementary,1999 Ridge Road,1999 Ridge Rd.,North San Juan,95960
4.67E+13,636780,6226,Active,Sierra,Sierra-Plumas Joint Unified,Downieville Elementary,130 School Street,130 School St.,Downieville,95936-0396
4.67E+13,636780,6228,Active,Sierra,Sierra-Plumas Joint Unified,Loyalton Elementary,111 Beckwith,111 Beckwith,Loyalton,96118-0127
4.67E+13,636780,6231,Closed,Sierra,Sierra-Plumas Joint Unified,Sierraville Elementary,305 South Lincoln Street,305 South Lincoln St.,Sierraville,96126
4.67E+13,636780,6230,Closed,Sierra,Sierra-Plumas Joint Unified,Loyalton Middle,111 Beckwith Street,111 Beckwith St.,Loyalton,96118
4.67E+13,600126,,Active,Sierra,WIlliam (R) Rouse ROP,,604 B Main Street,604 B Main St.,Loyalton,96118
4.67E+13,600126,11469,Active,Sierra,WIlliam (R) Rouse ROP,William R. Rouse ROP,305 South Lincoln Street,305 South Lincoln St.,Sierraville,96126
4.71E+13,691038,,Active,Siskiyou,Siskiyou County Office of Education,,609 South Gold Street,609 South Gold St.,Yreka,96097-3110
4.71E+13,691038,12203,Active,Siskiyou,Siskiyou County Office of Education,Golden Eagle Charter,"2405 South Mount Shasta Boulevard, Suite 3","2405 South Mount Shasta Blvd., Ste. 3",Mount Shasta,96067-9626
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,J. Everett Barr School,805 Juvenile Lane,805 Juvenile Ln.,Yreka,96097
4.71E+13,691038,9252,Active,Siskiyou,Siskiyou County Office of Education,J. Everett Barr Court,269 Sharps Lane,269 Sharps Ln.,Yreka,96097
4.71E+13,691038,7221,Active,Siskiyou,Siskiyou County Office of Education,Siskiyou County Special Education,609 South Gold Street,609 South Gold St.,Yreka,96097-3110
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,Siskiyou County Special Ed. Sc,609 S. Gold Street,609 S. Gold St.,Yreka,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,North County Special Ed. Presc,321 N. Gold Street,321 N. Gold St.,Yreka,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,"North County Development Center  (Mr,MH)",609 S. Gold Street,609 S. Gold St.,Yreka,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,"Weed Special Ed. School (Sld,H)",575 White Avenue,575 White Ave.,Weed,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,"Siskiyou County Day Treatment  (Sed,MH)",609 S. Gold Street,609 S. Gold St.,Yreka,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,South County Preschool,4760 Siskiyou Av;Dunsmuir,4760 Siskiyou Av;Dunsmuir,Mt. Shasta,96067
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,South County Severley Handicap,5805 High School Way,5805 High School Way,Dunsmuir,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,South Siskiyou County Special Education (Cmr),609 S. Gold Street,609 S. Gold St.,Yreka,96097
4.71E+13,691038,,Merged,Siskiyou,Siskiyou County Office of Education,Siskiyou County Communitively Handicapped,609 S. Gold Street,609 S. Gold St.,Yreka,96097
4.71E+13,691038,,Closed,Siskiyou,Siskiyou County Office of Education,Siskiyou County Community,1 Childs Way,1 Childs Way,Yreka,96097
4.77E+13,604980,,Active,Siskiyou,Big Springs Union Elementary,,7405 Highway A-12,7405 Highway A-12,Montague,96064-9707
4.77E+13,604980,481,Active,Siskiyou,Big Springs Union Elementary,Big Springs Elementary,7405 Highway A-12,7405 Highway A-12,Montague,96064-9707
4.77E+13,605490,,Active,Siskiyou,Bogus Elementary,,13735 Ager-Beswick Road,13735 Ager-Beswick Rd.,Montague,96064-9434
4.77E+13,605490,500,Active,Siskiyou,Bogus Elementary,Bogus Elementary,13735 Ager-Beswick Road,13735 Ager-Beswick Rd.,Montague,96064-9434
4.77E+13,606690,,Active,Siskiyou,Butteville Union Elementary,,24512 Edgewood Road,24512 Edgewood Rd.,Edgewood,96094-4489
4.77E+13,606690,593,Active,Siskiyou,Butteville Union Elementary,Butteville Elementary,24512 Edgewood Road,24512 Edgewood Rd.,Edgewood,96094-4489
4.77E+13,,,Closed,Siskiyou,Callahan-East Fork Union Eleme,,,,,
4.77E+13,,,Closed,Siskiyou,Callahan-East Fork Union Eleme,Callahan-East Fork Elementary,,,,
4.77E+13,610980,,Active,Siskiyou,Delphic Elementary,,1420 Delphic Road,1420 Delphic Rd.,Montague,96064-9234
4.77E+13,610980,13075,Pending,Siskiyou,Delphic Elementary,Siskiyou Charter,1420 Delphic Road,1420 Delphic Rd.,Montague,96064-9234
4.77E+13,610980,1214,Active,Siskiyou,Delphic Elementary,Delphic Elementary,1420 Delphic Road,1420 Delphic Rd.,Montague,96064-9234
4.77E+13,610980,,Closed,Siskiyou,Delphic Elementary,Delphic Community Day,1420 Delphic Road,1420 Delphic Rd.,Montague,96064
4.77E+13,,,Closed,Siskiyou,Dorris Elementary,,,,,
4.77E+13,611670,,Active,Siskiyou,Dunsmuir Elementary,,4760 Siskiyou Avenue,4760 Siskiyou Ave.,Dunsmuir,96025-1902
4.77E+13,611670,1292,Active,Siskiyou,Dunsmuir Elementary,Dunsmuir Elementary,4760 Siskiyou Avenue,4760 Siskiyou Ave.,Dunsmuir,96025-1902
4.77E+13,611670,,Closed,Siskiyou,Dunsmuir Elementary,Dunsmuir Senior Elementary,4760 Siskiyou Avenue,4760 Siskiyou Ave.,Dunsmuir,96025
4.77E+13,611670,7826,Active,Siskiyou,Dunsmuir Elementary,Summit Academy Community Day,4760 Siskiyou Avenue,4760 Siskiyou Ave.,Dunsmuir,96025-1902
4.77E+13,611700,,Active,Siskiyou,Dunsmuir Joint Union High,,5805 High School Way,5805 High School Way,Dunsmuir,96025-2202
4.77E+13,611700,7828,Active,Siskiyou,Dunsmuir Joint Union High,Dunsmuir Joint Union High Community Day,5805 High School Way,5805 High School Way,Dunsmuir,96025-2202
4.77E+13,611700,13397,Active,Siskiyou,Dunsmuir Joint Union High,Dunsmuir Adult,5805 High School Way,5805 High School Way,Dunsmuir,96025-2202
4.77E+13,611700,1294,Active,Siskiyou,Dunsmuir Joint Union High,Dunsmuir High,5805 High School Way,5805 High School Way,Dunsmuir,96025-2202
4.77E+13,613000,,Merged,Siskiyou,Etna Union Elementary,,220 Collier Way,220 Collier Way,Etna,96027-0490
4.77E+13,613020,,Merged,Siskiyou,Etna Union High,,237 Butte Street,237 Butte St.,Fort Jones,96032
4.77E+13,613020,,Closed,Siskiyou,Etna Union High,Etna Junior High,PO Box 340,PO Box 340,Etna,96027
4.77E+13,,,Merged,Siskiyou,Fall Creek Elementary,,19038 Daggett Mountain Road,19038 Daggett Mountain Rd.,Hornbrook,96044
4.77E+13,,,Merged,Siskiyou,Fall Creek Elementary,Fall Creek Elementary,19038 Daggett Mountain Road,19038 Daggett Mountain Rd.,Hornbrook,96044
4.77E+13,614040,,Active,Siskiyou,Forks of Salmon Elementary,,15616 Salmon River Road,15616 Salmon River Rd.,Forks Of Salmon,96031-9703
4.77E+13,614040,8639,Closed,Siskiyou,Forks of Salmon Elementary,Northern Light Charter,25631 Sawyers Bar Road,25631 Sawyers Bar Rd.,Sawyers Bar,96027
4.77E+13,614040,1607,Active,Siskiyou,Forks of Salmon Elementary,Forks of Salmon Elementary,15616 Salmon River Road,15616 Salmon River Rd.,Forks Of Salmon,96031-9703
4.77E+13,614040,8640,Closed,Siskiyou,Forks of Salmon Elementary,Sawyers Bar Elementary,25631 Sawyers Bar,25631 Sawyers Bar,Sawyers Bar,96027-9404
4.77E+13,614040,,Closed,Siskiyou,Forks of Salmon Elementary,Cecilville Elementary,,,,
4.77E+13,614100,,Merged,Siskiyou,Fort Jones Union Elementary,,11501 Mathews Street,11501 Mathews St.,Fort Jones,96032-0249
4.77E+13,614970,,Active,Siskiyou,Gazelle Union Elementary,,25305 Gazelle-Callahan Road,25305 Gazelle-Callahan Rd.,Gazelle,96034-0006
4.77E+13,614970,1902,Active,Siskiyou,Gazelle Union Elementary,Gazelle Elementary,25305 Gazelle-Callahan Road,25305 Gazelle-Callahan Rd.,Gazelle,96034-0006
4.77E+13,616110,,Active,Siskiyou,Grenada Elementary,,516 Shasta Boulevard,516 Shasta Blvd.,Grenada,96038-0010
4.77E+13,616110,2011,Active,Siskiyou,Grenada Elementary,Grenada Elementary,516 Shasta Boulevard,516 Shasta Blvd.,Grenada,96038-0010
4.77E+13,616110,7447,Closed,Siskiyou,Grenada Elementary,Grenada Community Day,516 Shasta Boulevard,516 Shasta Blvd.,Grenada,96038
4.77E+13,616530,,Active,Siskiyou,Happy Camp Union Elementary,,114 Park Way,114 Park Way,Happy Camp,96039-0467
4.77E+13,616530,12190,Closed,Siskiyou,Happy Camp Union Elementary,Happy Camp Union Elementary School Primary Community Day,114 Parkway,114 Parkway,Happy Camp,96039
4.77E+13,616530,2087,Active,Siskiyou,Happy Camp Union Elementary,Happy Camp Elementary,114 Park Way,114 Park Way,Happy Camp,96039-0467
4.77E+13,616530,8396,Closed,Siskiyou,Happy Camp Union Elementary,Happy Camp Elementary Community Day,114 Park Way,114 Park Way,Happy Camp,96039
