schools,districts,countys,sat_pct_pass_gr12,act_pct_pass_gr12,pct_poverty,pct_asian,pct_black,pct_hispanic,pct_white,pct_mixed,pct_other_race,act_tst_tkrs_gr12,enroll_gr12,sat_tst_tkrs_gr12,school_score_class,school_pov_class
Camino Nuevo High #2,Los Angeles Unified,Los Angeles,15.0,4.0,95.5,0.43956043956043955,0.43956043956043955,96.48351648351648,0.43956043956043955,0.0,2.197802197802198,82.0,112.0,68.0,poor,high
University Preparatory Value High,Los Angeles Unified,Los Angeles,14.000000000000002,21.0,91.7,2.510460251046025,1.2552301255230125,94.14225941422593,0.6276150627615062,0.0,1.4644351464435146,34.0,113.0,97.0,poor,high
PUC CALS Middle School and Early College High,Los Angeles Unified,Los Angeles,36.0,15.0,83.0,0.7590132827324478,0.7590132827324478,92.78937381404174,1.1385199240986716,0.18975332068311196,4.364326375711575,52.0,58.0,36.0,fair,high
Valley International Preparatory High,Los Angeles Unified,Los Angeles,47.0,65.0,24.8,3.571428571428571,3.571428571428571,23.660714285714285,62.05357142857143,6.25,0.8928571428571428,20.0,71.0,38.0,fair,very low
Phineas Banning Senior High,Los Angeles Unified,Los Angeles,22.0,21.0,89.7,0.1646090534979424,1.7695473251028806,94.2798353909465,1.1522633744855968,0.49382716049382713,2.139917695473251,89.0,545.0,176.0,poor,high
Bell Senior High,Los Angeles Unified,Los Angeles,24.0,25.0,92.0,0.17301038062283738,0.12975778546712802,95.45847750865052,3.8927335640138407,0.12975778546712802,0.21626297577854672,178.0,575.0,318.0,poor,high
Belmont Senior High,Los Angeles Unified,Los Angeles,14.000000000000002,13.0,92.1,1.5424164524421593,2.442159383033419,90.74550128534705,1.2853470437017995,0.5141388174807198,3.470437017994859,31.0,206.0,102.0,poor,high
Birmingham Community Charter High,Los Angeles Unified,Los Angeles,20.0,43.0,83.5,1.1107481215289121,4.671675922901013,85.91963410650114,4.279647174126103,1.6334531198954587,2.38484155504737,37.0,798.0,698.0,poor,high
Canoga Park Senior High,Los Angeles Unified,Los Angeles,16.0,28.000000000000004,88.6,1.6117729502452698,3.0833917309039944,86.75543097407147,5.466012613875263,0.4905395935529082,2.592852137351086,32.0,227.0,113.0,poor,high
Carson Senior High,Los Angeles Unified,Los Angeles,22.0,42.0,70.4,2.740641711229946,17.17914438502674,54.74598930481284,2.941176470588235,1.537433155080214,20.855614973262032,26.0,334.0,92.0,poor,medium
Chatsworth Charter High,Los Angeles Unified,Los Angeles,36.0,53.0,66.0,7.800121876904327,5.6672760511883,65.9963436928702,14.625228519195613,1.0968921389396709,4.814137720901889,19.0,448.0,181.0,fair,medium
Grover Cleveland Charter High,Los Angeles Unified,Los Angeles,49.0,80.0,64.4,12.491803278688526,3.0491803278688523,61.18032786885246,16.19672131147541,1.8032786885245904,5.278688524590164,110.0,651.0,274.0,fair,medium
Susan Miller Dorsey Senior High,Los Angeles Unified,Los Angeles,4.0,8.0,76.3,0.12422360248447205,50.683229813664596,46.95652173913044,1.4906832298136645,0.6211180124223602,0.12422360248447205,48.0,230.0,93.0,poor,high
Eagle Rock High,Los Angeles Unified,Los Angeles,53.0,66.0,56.89999999999999,7.451499118165785,1.5873015873015872,56.613756613756614,13.800705467372135,2.91005291005291,17.636684303350968,38.0,420.0,251.0,good,medium
El Camino Real Charter High,Los Angeles Unified,Los Angeles,65.0,83.0,32.9,9.054782855520862,4.371274481975589,30.65569117229634,40.36332671019018,6.982685211467499,8.572239568549533,122.0,904.0,306.0,good,low
Los Angeles Center for Enriched Studies,Los Angeles Unified,Los Angeles,69.0,92.0,53.900000000000006,15.988023952095809,19.70059880239521,32.035928143712574,27.844311377245507,3.1137724550898205,1.3173652694610778,61.0,210.0,118.0,good,medium
Downtown Business High,Los Angeles Unified,Los Angeles,53.0,60.0,78.4,23.304680038204392,5.5396370582617,55.682903533906405,2.865329512893983,1.6236867239732569,10.983763132760267,102.0,203.0,154.0,good,high
Fairfax Senior High,Los Angeles Unified,Los Angeles,42.0,33.0,80.3,16.068376068376068,15.612535612535613,56.58119658119658,7.065527065527065,0.6837606837606838,3.9886039886039883,36.0,361.0,200.0,fair,high
John H. Francis Polytechnic,Los Angeles Unified,Los Angeles,33.0,59.0,87.8,2.152641878669276,0.9393346379647749,91.42857142857143,2.5048923679060664,0.03913894324853229,2.935420743639922,44.0,675.0,254.0,fair,high
King/Drew Medical Magnet High,Los Angeles Unified,Los Angeles,32.0,39.0,84.7,0.6430868167202572,41.47909967845659,55.81993569131832,0.964630225080386,0.3858520900321543,0.707395498392283,102.0,334.0,192.0,fair,high
Benjamin Franklin Senior High,Los Angeles Unified,Los Angeles,28.999999999999996,24.0,90.1,1.3418079096045197,0.7062146892655368,91.3135593220339,3.1073446327683616,0.07062146892655367,3.4604519774011298,108.0,277.0,158.0,fair,high
Sherman Oaks Center for Enriched Studies,Los Angeles Unified,Los Angeles,56.99999999999999,66.0,55.39999999999999,13.96119261713204,3.5967818267865597,35.25792711784193,39.091339327969706,3.4548035967818267,4.637955513487932,47.0,232.0,130.0,good,medium
Gardena Senior High,Los Angeles Unified,Los Angeles,13.0,12.0,85.0,3.32129963898917,23.610108303249095,68.15884476534296,0.9386281588447654,0.6498194945848376,3.32129963898917,24.0,279.0,84.0,poor,high
James A. Garfield Senior High,Los Angeles Unified,Los Angeles,28.999999999999996,21.0,91.9,0.1976284584980237,0.5533596837944664,98.65612648221344,0.3557312252964427,0.0,0.23715415019762848,269.0,581.0,318.0,fair,high
Ulysses S. Grant Senior High,Los Angeles Unified,Los Angeles,36.0,54.0,83.9,2.189409368635438,3.513238289205703,53.5132382892057,38.289205702647656,0.6619144602851323,1.8329938900203666,41.0,432.0,151.0,fair,high
Alexander Hamilton Senior High,Los Angeles Unified,Los Angeles,36.0,54.0,65.2,3.6736272235112146,25.94740912606342,51.585460170146945,15.390564578499614,1.5081206496519721,1.894818252126837,139.0,585.0,323.0,fair,medium
Hollywood Senior High,Los Angeles Unified,Los Angeles,35.0,44.0,86.2,4.098360655737705,11.748633879781421,69.39890710382514,9.836065573770492,1.639344262295082,3.278688524590164,48.0,334.0,174.0,fair,high
Huntington Park Senior High,Los Angeles Unified,Los Angeles,10.0,16.0,93.1,0.13458950201884254,1.0094212651413188,97.84656796769852,0.8075370121130552,0.13458950201884254,0.06729475100942127,44.0,301.0,130.0,poor,high
Thomas Jefferson Senior High,Los Angeles Unified,Los Angeles,9.0,2.0,94.1,0.0,9.026798307475318,88.85754583921015,1.5514809590973202,0.14104372355430184,0.4231311706629055,50.0,116.0,68.0,poor,high
David Starr Jordan Senior High,Los Angeles Unified,Los Angeles,19.0,31.0,93.0,0.0,16.666666666666664,82.20973782771536,0.5617977528089888,0.18726591760299627,0.37453183520599254,16.0,87.0,27.0,poor,high
Abraham Lincoln Senior High,Los Angeles Unified,Los Angeles,31.0,57.99999999999999,93.7,21.758839528558475,2.357207615593835,73.98005439709883,1.087941976427924,0.271985494106981,0.543970988213962,19.0,226.0,127.0,fair,high
Manual Arts Senior High,Los Angeles Unified,Los Angeles,8.0,6.0,90.9,0.30816640986132515,14.40677966101695,82.81972265023111,0.9244992295839755,0.46224961479198773,1.078582434514638,80.0,377.0,208.0,poor,high
John Marshall Senior High,Los Angeles Unified,Los Angeles,45.0,64.0,73.0,12.70815074496056,1.971954425942156,58.282208588957054,15.994741454864153,1.2708150744960562,9.772129710780018,77.0,552.0,395.0,fair,medium
James Monroe High,Los Angeles Unified,Los Angeles,18.0,35.0,88.3,1.3379583746283448,3.1219028741328048,89.04856293359762,2.7750247770069376,0.39643211100099107,3.3201189296333005,51.0,510.0,183.0,poor,high
Nathaniel Narbonne Senior High,Los Angeles Unified,Los Angeles,31.0,46.0,75.8,2.458628841607565,22.174940898345152,64.0661938534279,3.6406619385342784,1.4184397163120568,6.24113475177305,50.0,543.0,223.0,fair,high
North Hollywood Senior High,Los Angeles Unified,Los Angeles,38.0,73.0,71.1,8.259015122140365,3.06320279177976,66.34354400930593,17.48739821636293,1.8611865063978286,2.9856533540131833,52.0,573.0,242.0,fair,medium
Reseda Charter High,Los Angeles Unified,Los Angeles,15.0,39.0,82.5,7.00218818380744,4.814004376367615,71.04303428154631,13.056163384390956,1.4587892049598834,2.62582056892779,18.0,349.0,294.0,poor,high
Theodore Roosevelt Senior High,Los Angeles Unified,Los Angeles,9.0,13.0,94.8,0.22255192878338279,0.5934718100890208,97.92284866468842,0.8160237388724036,0.1483679525222552,0.2967359050445104,68.0,306.0,116.0,poor,high
San Fernando Senior High,Los Angeles Unified,Los Angeles,25.0,21.0,88.8,0.38424591738712777,1.1047070124879923,95.62920268972142,1.777137367915466,0.04803073967339097,1.0566762728146013,75.0,458.0,192.0,poor,high
San Pedro Senior High,Los Angeles Unified,Los Angeles,39.0,47.0,63.800000000000004,2.785406041584935,6.983130639466458,67.08513142408788,16.359356610435466,2.7461749705766967,4.0408003138485675,49.0,480.0,125.0,fair,medium
South Gate Senior High,Los Angeles Unified,Los Angeles,24.0,23.0,88.8,0.0,0.4130335016062414,98.62322166131253,0.7342817806333181,0.04589261128958238,0.18357044515832951,224.0,528.0,250.0,poor,high
Sylmar Charter High,Los Angeles Unified,Los Angeles,25.0,33.0,83.7,0.7042253521126761,0.8962868117797695,94.75032010243278,2.6248399487836105,0.3201024327784891,0.7042253521126761,45.0,361.0,182.0,poor,high
Taft Charter High,Los Angeles Unified,Los Angeles,45.0,68.0,61.3,6.930272108843536,7.440476190476191,38.81802721088435,40.7312925170068,2.33843537414966,3.741496598639456,80.0,498.0,207.0,fair,medium
University High School Charter,Los Angeles Unified,Los Angeles,39.0,43.0,73.8,6.133333333333333,24.4,51.6,13.4,2.0,2.466666666666667,58.0,336.0,193.0,fair,medium
Van Nuys Senior High,Los Angeles Unified,Los Angeles,62.0,82.0,75.3,12.312427856868027,3.3089649865332817,64.71719892266256,12.65871489034244,1.115813774528665,5.886879569065025,97.0,535.0,240.0,good,high
Venice Senior High,Los Angeles Unified,Los Angeles,47.0,59.0,64.5,5.7654075546719685,14.96023856858847,60.63618290258449,14.264413518886679,2.137176938369781,2.2365805168986084,96.0,398.0,197.0,fair,medium
WESM Health/Sports Medicine,Los Angeles Unified,Los Angeles,27.0,17.0,73.2,1.4475271411338964,72.9794933655006,18.21471652593486,3.3775633293124248,3.2569360675512664,0.7237635705669482,35.0,182.0,106.0,fair,medium
Woodrow Wilson Senior High,Los Angeles Unified,Los Angeles,12.0,16.0,90.9,2.6931254429482636,1.771793054571226,93.26718639262934,1.2756909992912826,0.42523033309709424,0.5669737774627923,68.0,317.0,174.0,poor,high
Francisco Bravo Medical Magnet High,Los Angeles Unified,Los Angeles,42.0,54.0,85.3,10.728182323513062,1.2784880489160644,82.71261812117842,2.2790439132851583,0.22234574763757642,2.7793218454697053,101.0,403.0,274.0,fair,high
Palisades Charter High,Los Angeles Unified,Los Angeles,69.0,84.0,32.1,6.344510190664036,10.815253122945432,19.62524654832347,57.49506903353058,2.6627218934911245,3.057199211045365,207.0,714.0,299.0,good,low
Vaughn Next Century Learning Center,Los Angeles Unified,Los Angeles,22.0,20.0,97.5,0.22890778286461738,0.5886200130804448,98.43034663178548,0.5559189012426423,0.06540222367560497,0.13080444735120994,35.0,157.0,102.0,poor,high
Foshay Learning Center,Los Angeles Unified,Los Angeles,34.0,34.0,94.4,0.2147074610842727,14.170692431561996,84.6484165324745,0.322061191626409,0.322061191626409,0.322061191626409,56.0,166.0,106.0,fair,high
Sun Valley Magnet,Los Angeles Unified,Los Angeles,32.0,24.0,91.7,1.002004008016032,1.3360053440213762,92.78557114228457,3.740814963259853,0.33400133600534404,0.8016032064128256,29.0,71.0,28.0,fair,high
Marco Antonio Firebaugh High,Lynwood Unified,Los Angeles,17.0,15.0,89.2,0.12232415902140673,3.914373088685015,95.22935779816514,0.42813455657492355,0.06116207951070336,0.24464831804281345,68.0,357.0,105.0,poor,high
Lynwood High,Lynwood Unified,Los Angeles,20.0,20.0,86.4,0.14038371548900327,4.960224613944782,94.15067852129152,0.32756200280767434,0.0,0.42115114646700985,92.0,473.0,179.0,poor,high
Monrovia High,Monrovia Unified,Los Angeles,43.0,30.0,49.7,4.328732747804266,5.395232120451694,62.04516938519448,21.07904642409034,3.82685069008783,3.3249686323713923,53.0,393.0,182.0,fair,low
Applied Technology Center,Montebello Unified,Los Angeles,19.0,23.0,80.7,1.160541586073501,0.3868471953578337,96.13152804642166,1.3539651837524178,0.0,0.9671179883945842,26.0,123.0,77.0,poor,high
Schurr High,Montebello Unified,Los Angeles,39.0,50.0,73.3,4.806609087495306,0.26286143447239957,91.40067592940294,1.3518588058580547,0.5632745024408562,1.6147202403304546,40.0,619.0,214.0,fair,medium
Bell Gardens High,Montebello Unified,Los Angeles,25.0,23.0,83.1,0.03968253968253968,0.03968253968253968,98.57142857142858,0.5158730158730158,0.03968253968253968,0.7936507936507936,175.0,653.0,196.0,poor,high
Montebello High,Montebello Unified,Los Angeles,37.0,26.0,84.8,0.3368421052631579,0.46315789473684216,96.8,1.5578947368421052,0.21052631578947367,0.631578947368421,35.0,628.0,171.0,fair,high
John H. Glenn High,Norwalk-La Mirada Unified,Los Angeles,11.0,19.0,86.4,1.8444266238973537,3.3680834001603848,88.69286287089014,1.7642341619887731,0.40096230954290296,3.929430633520449,43.0,314.0,279.0,poor,high
La Mirada High,Norwalk-La Mirada Unified,Los Angeles,31.0,69.0,54.400000000000006,5.601233299075026,2.6207605344295994,67.47173689619733,16.906474820143885,1.5930113052415211,5.806783144912641,42.0,468.0,428.0,fair,medium
Norwalk High,Norwalk-La Mirada Unified,Los Angeles,18.0,22.0,83.4,2.1728395061728394,3.111111111111111,86.76543209876543,2.814814814814815,0.6419753086419753,4.493827160493828,86.0,453.0,430.0,poor,high
Palmdale Aerospace Academy,Palmdale Elementary,Los Angeles,31.0,48.0,82.0,0.7230965546575925,4.763930242450021,82.64568268821778,7.316035729476818,0.46788600595491275,4.083368779242876,31.0,167.0,104.0,fair,high
Palos Verdes Peninsula High,Palos Verdes Peninsula Unified,Los Angeles,87.0,89.0,9.1,36.71875,2.3871527777777777,10.980902777777777,37.93402777777778,7.378472222222222,4.600694444444445,217.0,609.0,260.0,excellent,very low
Palos Verdes High,Palos Verdes Peninsula Unified,Los Angeles,78.0,87.0,5.0,13.659466327827191,2.2871664548919948,13.087674714104194,61.24523506988564,7.433290978398984,2.2871664548919948,208.0,451.0,179.0,excellent,very low
Paramount High,Paramount Unified,Los Angeles,17.0,56.99999999999999,95.8,0.5732630130703966,7.658793854620499,88.69525338225178,0.8942903003898187,0.8942903003898187,1.2841091492776886,61.0,1135.0,932.0,poor,high
Blair High,Pasadena Unified,Los Angeles,42.0,54.0,54.400000000000006,4.137931034482759,7.980295566502463,68.3743842364532,14.97536945812808,1.5763546798029555,2.955665024630542,37.0,156.0,64.0,fair,medium
Marshall Fundamental,Pasadena Unified,Los Angeles,43.0,72.0,58.5,4.25974025974026,7.688311688311689,61.24675324675325,20.20779220779221,3.116883116883117,3.4805194805194803,50.0,269.0,158.0,fair,medium
John Muir High,Pasadena Unified,Los Angeles,17.0,23.0,71.1,0.4932182490752158,23.79778051787916,69.173859432799,2.9593094944512948,2.219482120838471,1.3563501849568433,30.0,236.0,117.0,poor,medium
Pasadena High,Pasadena Unified,Los Angeles,47.0,49.0,58.8,3.3369214208826694,11.679224973089344,60.06458557588805,18.945102260495155,3.013993541442411,2.960172228202368,47.0,414.0,202.0,fair,medium
Ganesha High,Pomona Unified,Los Angeles,11.0,16.0,97.4,1.1956521739130435,2.8260869565217392,93.69565217391305,1.6304347826086956,0.21739130434782608,0.43478260869565216,67.0,207.0,66.0,poor,high
Garey High,Pomona Unified,Los Angeles,30.0,17.0,95.1,1.9152640742890308,1.4509576320371445,95.0667440510737,0.6964596633778294,0.17411491584445735,0.6964596633778294,23.0,399.0,125.0,fair,high
Pomona High,Pomona Unified,Los Angeles,15.0,21.0,91.0,1.6918967052537845,7.747105966162065,86.37577916295636,1.5138023152270703,1.157613535173642,1.5138023152270703,58.0,270.0,130.0,poor,high
Diamond Ranch High,Pomona Unified,Los Angeles,40.0,56.99999999999999,73.3,7.082521117608836,6.692657569850552,71.79987004548408,5.912930474333983,3.0539311241065628,5.458089668615984,82.0,377.0,211.0,fair,medium
Fremont Academy of Engineering and Design,Pomona Unified,Los Angeles,21.0,32.0,96.8,2.4930747922437675,2.0775623268698062,92.65927977839335,1.8005540166204987,0.2770083102493075,0.6925207756232686,19.0,90.0,43.0,poor,high
San Marino High,San Marino Unified,Los Angeles,92.0,91.0,9.2,55.394990366088635,1.0597302504816954,6.9364161849710975,23.98843930635838,9.344894026974952,3.275529865125241,95.0,269.0,120.0,excellent,very low
Santa Monica High,Santa Monica-Malibu Unified,Los Angeles,68.0,79.0,26.899999999999995,5.965909090909091,7.173295454545454,35.33380681818182,40.66051136363637,8.806818181818182,2.059659090909091,244.0,715.0,287.0,good,low
Malibu High,Santa Monica-Malibu Unified,Los Angeles,76.0,78.0,12.4,2.462121212121212,1.893939393939394,12.31060606060606,77.27272727272727,5.492424242424242,0.5681818181818182,36.0,157.0,72.0,excellent,very low
South Pasadena Senior High,South Pasadena Unified,Los Angeles,88.0,84.0,20.0,32.936229852838125,1.751927119831815,25.5781359495445,28.100911002102315,7.918710581639804,3.7140854940434482,93.0,369.0,181.0,excellent,very low
Temple City High,Temple City Unified,Los Angeles,79.0,89.0,39.0,67.26711271230057,0.3602676273803397,19.71178589809573,8.028821410190428,2.521873391662378,2.110138960370561,90.0,492.0,235.0,excellent,low
Torrance High,Torrance Unified,Los Angeles,57.99999999999999,68.0,33.9,19.0450643776824,3.594420600858369,41.84549356223176,15.611587982832617,6.330472103004292,13.572961373390557,105.0,509.0,218.0,good,low
West Covina High,West Covina Unified,Los Angeles,51.0,64.0,68.3,12.571132953957578,2.4831867563372994,74.49560269011899,4.759441282979824,0.4138644593895499,5.276771857216762,25.0,514.0,240.0,good,medium
La Serna High,Whittier Union High,Los Angeles,60.0,70.0,49.9,3.195635229929852,1.2081060015588463,80.98207326578331,12.042088854247856,0.3117692907248636,2.260327357755261,70.0,609.0,296.0,good,low
Santa Fe High,Whittier Union High,Los Angeles,38.0,46.0,76.3,1.0223953261927945,2.142161635832522,90.16553067185978,4.673807205452775,0.1460564751703992,1.8500486854917235,114.0,521.0,264.0,fair,high
Whittier High,Whittier Union High,Los Angeles,35.0,27.0,77.2,0.4915346805024577,1.3107591480065537,93.39158929546696,3.113052976515565,0.5461496450027308,1.1469142545057347,60.0,432.0,266.0,fair,high
West Ranch High,William S. Hart Union High,Los Angeles,81.0,86.0,15.299999999999999,17.073170731707318,3.237250554323725,23.76940133037694,43.28159645232816,5.454545454545454,7.184035476718403,182.0,655.0,293.0,excellent,very low
Saugus High,William S. Hart Union High,Los Angeles,69.0,75.0,16.9,3.800475059382423,2.137767220902613,34.48139350752177,49.722882026920026,4.86935866983373,4.98812351543943,121.0,546.0,202.0,good,very low
William S. Hart High,William S. Hart Union High,Los Angeles,67.0,83.0,38.4,2.6749888542131077,1.7387427552385197,53.18769505127062,35.93401694159608,3.1654034774855107,3.2991529201961662,110.0,540.0,208.0,good,low
Academy of the Canyons,William S. Hart Union High,Los Angeles,84.0,94.0,14.000000000000002,27.832512315270936,1.2315270935960592,19.950738916256157,29.802955665024633,7.142857142857142,14.039408866995073,36.0,104.0,51.0,excellent,very low
Lifeline Education Charter,Compton Unified,Los Angeles,5.0,11.0,94.7,0.0,15.476190476190476,83.03571428571429,0.1488095238095238,0.8928571428571428,0.4464285714285714,36.0,59.0,21.0,poor,high
Compton Early College High,Compton Unified,Los Angeles,42.0,34.0,91.9,0.0,12.072892938496583,83.5990888382688,0.0,0.0,4.328018223234624,64.0,65.0,43.0,fair,high
Compton High,Compton Unified,Los Angeles,14.000000000000002,5.0,85.8,0.0,18.47222222222222,79.09722222222221,0.3472222222222222,0.06944444444444445,2.013888888888889,274.0,354.0,65.0,poor,high
Dominguez High,Compton Unified,Los Angeles,10.0,5.0,86.8,0.051493305870236865,10.659114315139032,86.14830072090628,0.20597322348094746,0.051493305870236865,2.883625128733265,268.0,391.0,101.0,poor,high
La Puente High,Hacienda la Puente Unified,Los Angeles,22.0,61.0,88.9,2.033271719038817,0.27726432532347506,95.00924214417745,1.2939001848428837,0.09242144177449169,1.2939001848428837,41.0,254.0,193.0,poor,high
Glen A. Wilson High,Hacienda la Puente Unified,Los Angeles,46.0,71.0,56.7,37.19346049046322,0.7493188010899182,52.31607629427793,4.632152588555858,1.430517711171662,3.6784741144414173,28.0,355.0,329.0,fair,medium
Nogales High,Rowland Unified,Los Angeles,26.0,24.0,85.5,2.608695652173913,0.9239130434782609,86.57608695652173,1.8478260869565217,0.3804347826086957,7.66304347826087,68.0,433.0,183.0,fair,high
John A. Rowland High,Rowland Unified,Los Angeles,63.0,82.0,62.5,39.124015748031496,1.328740157480315,44.438976377952756,3.937007874015748,1.6240157480314958,9.547244094488189,51.0,513.0,194.0,good,medium
Diamond Bar High,Walnut Valley Unified,Los Angeles,76.0,88.0,19.6,63.27619047619047,2.5904761904761906,18.133333333333333,8.266666666666666,2.5142857142857142,5.219047619047619,188.0,749.0,422.0,excellent,very low
Walnut High,Walnut Valley Unified,Los Angeles,78.0,87.0,23.6,50.574204946996474,1.76678445229682,28.931095406360424,5.918727915194346,2.871024734982332,9.93816254416961,128.0,666.0,387.0,excellent,very low
Gabrielino High,San Gabriel Unified,Los Angeles,72.0,90.0,55.89999999999999,56.246264196054994,0.5977286312014346,33.47280334728033,4.184100418410042,1.2552301255230125,4.243873281530186,69.0,433.0,204.0,good,medium
Mira Costa High,Manhattan Beach Unified,Los Angeles,87.0,91.0,7.000000000000001,8.39243498817967,1.6548463356973995,13.278171788810086,61.07171000788022,11.85973207249803,3.743104806934594,269.0,594.0,205.0,excellent,very low
Redondo Union High,Redondo Beach Unified,Los Angeles,78.0,72.0,18.0,7.79890428617467,3.996132774734128,23.68675475346439,47.66355140186916,14.340960360941024,2.5136964228166288,267.0,709.0,190.0,excellent,very low
New West Charter,SBE - New West Charter,Los Angeles,68.0,84.0,35.2,7.18562874251497,5.9880239520958085,24.05189620758483,53.293413173652695,7.48502994011976,1.996007984031936,19.0,90.0,47.0,good,low
Alhambra High,Alhambra Unified,Los Angeles,52.0,74.0,67.3,39.719626168224295,0.9345794392523363,51.699235344095165,2.336448598130841,2.548853016142736,2.76125743415463,93.0,648.0,268.0,good,medium
Mark Keppel High,Alhambra Unified,Los Angeles,80.0,89.0,57.3,70.46263345195729,0.26690391459074736,22.419928825622776,1.0231316725978647,2.3576512455516014,3.469750889679715,91.0,579.0,269.0,excellent,medium
San Gabriel High,Alhambra Unified,Los Angeles,60.0,44.0,76.1,59.375,0.25201612903225806,34.57661290322581,1.2096774193548387,0.8064516129032258,3.780241935483871,54.0,527.0,273.0,good,high
Da Vinci Science,Wiseburn Unified,Los Angeles,52.0,65.0,37.1,4.639175257731959,8.075601374570446,60.13745704467354,14.432989690721648,6.185567010309279,6.529209621993128,43.0,159.0,54.0,good,low
Da Vinci Design,Wiseburn Unified,Los Angeles,21.0,30.0,49.3,1.4851485148514851,13.861386138613863,65.67656765676567,9.405940594059405,4.125412541254125,5.445544554455446,33.0,164.0,47.0,poor,low
Academia Avance Charter,SBE - Academia Avance Charter,Los Angeles,12.0,9.0,95.1,1.2195121951219512,0.9146341463414633,87.5,1.524390243902439,0.3048780487804878,8.536585365853659,33.0,65.0,42.0,poor,high
Chowchilla Union High,Chowchilla Union High,Madera,21.0,50.0,71.0,1.9607843137254901,1.2138188608776845,63.49206349206349,30.158730158730158,2.1475256769374416,1.0270774976657329,18.0,262.0,86.0,poor,medium
Madera South High,Madera Unified,Madera,18.0,13.0,92.2,0.8223201174743024,1.762114537444934,92.2173274596182,3.81791483113069,0.499265785609398,0.881057268722467,141.0,621.0,130.0,poor,high
Madera High,Madera Unified,Madera,35.0,37.0,78.0,2.053486150907354,1.4326647564469914,85.38681948424069,8.930276981852913,0.9551098376313276,1.241642788920726,128.0,467.0,71.0,fair,high
Minarets Charter High,Chawanakee Unified,Madera,20.0,53.0,34.1,0.9836065573770493,1.9672131147540985,24.262295081967213,65.57377049180327,3.934426229508197,3.278688524590164,17.0,71.0,20.0,poor,low
Yosemite High,Yosemite Unified,Madera,46.0,57.99999999999999,42.9,1.4263074484944533,0.6339144215530903,19.492868462757528,67.98732171156894,6.022187004754358,4.437400950871632,33.0,135.0,50.0,fair,low
Novato High,Novato Unified,Marin,51.0,61.0,34.3,5.390463026952315,3.455425017277125,37.733241188666206,44.98963372494817,5.321354526606773,3.1098825155494123,88.0,326.0,144.0,good,low
San Marin High,Novato Unified,Marin,71.0,76.0,24.0,4.702750665483585,1.1535048802129548,31.144631765749782,54.1259982253771,6.388642413487133,2.484472049689441,107.0,266.0,110.0,good,very low
San Rafael High,San Rafael City High,Marin,60.0,62.0,61.4,3.335750543872371,0.5076142131979695,67.15010877447426,27.19361856417694,0.6526468455402465,1.160261058738216,84.0,296.0,119.0,good,medium
Terra Linda High,San Rafael City High,Marin,56.00000000000001,70.0,38.2,6.226271829916477,1.366742596810934,47.228549734244496,40.31890660592255,3.492786636294609,1.366742596810934,56.0,300.0,126.0,good,low
Sir Francis Drake High,Tamalpais Union High,Marin,78.0,87.0,10.6,2.9061102831594634,0.6706408345752608,13.338301043219076,75.85692995529061,2.9806259314456036,4.247391952309985,84.0,308.0,102.0,excellent,very low
Tamalpais High,Tamalpais Union High,Marin,80.0,93.0,9.7,6.729559748427673,3.207547169811321,11.383647798742139,69.18238993710692,4.276729559748428,5.220125786163522,145.0,376.0,149.0,excellent,very low
Mariposa County High,Mariposa County Unified,Mariposa,72.0,50.0,60.4,0.8421052631578947,0.631578947368421,18.947368421052634,68.21052631578948,5.473684210526316,5.894736842105263,16.0,134.0,36.0,good,medium
Fort Bragg High,Fort Bragg Unified,Mendocino,60.0,71.0,61.5,0.8912655971479502,0.8912655971479502,40.106951871657756,49.9108734402852,6.417112299465241,1.7825311942959003,24.0,107.0,30.0,good,medium
Ukiah High,Ukiah Unified,Mendocino,60.0,68.0,73.0,1.221001221001221,0.7326007326007326,51.83150183150184,36.81318681318682,3.0525030525030523,6.349206349206349,22.0,365.0,81.0,good,medium
Hilmar High,Hilmar Unified,Merced,35.0,42.0,53.79999999999999,0.697350069735007,0.41841004184100417,44.63040446304045,52.440725244072524,0.41841004184100417,1.394700139470014,26.0,154.0,46.0,fair,medium
Le Grand High,Le Grand Union High,Merced,15.0,12.0,79.0,0.0,0.411522633744856,93.00411522633745,4.11522633744856,0.205761316872428,2.263374485596708,33.0,95.0,46.0,poor,high
Pacheco High,Los Banos Unified,Merced,24.0,44.0,75.5,0.9221902017291067,2.5936599423631126,87.55043227665706,6.85878962536023,0.46109510086455335,1.6138328530259365,39.0,418.0,120.0,poor,high
Los Banos High,Los Banos Unified,Merced,36.0,42.0,62.0,1.6293279022403258,1.6293279022403258,75.76374745417516,18.194161575016974,0.7467752885268161,2.0366598778004072,19.0,303.0,95.0,fair,medium
Buhach Colony High,Merced Union High,Merced,33.0,33.0,69.3,9.005726184279021,2.8110359187922955,63.5606454971369,20.718375845913588,0.989068193649141,2.9151483602290473,64.0,412.0,137.0,fair,medium
Atwater High,Merced Union High,Merced,26.0,23.0,77.8,2.860114404576183,1.71606864274571,76.85907436297452,16.06864274570983,0.36401456058242326,2.132085283411336,71.0,474.0,119.0,fair,high
Livingston High,Merced Union High,Merced,33.0,33.0,79.9,10.65907241659886,0.40683482506102525,83.07567127746135,4.068348250610252,0.32546786004882017,1.4646053702196908,51.0,291.0,91.0,fair,high
